Sentence #,Word,POS,Tag
Sentence,Gaza PROPN B-LOC,,
Sentence,mengkonfirmasikan VERB O,,
Sentence,tewasnya PROPN O,,
Sentence,Ghul PROPN B-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Antropolog PROPN O,,
Sentence,lulusan NOUN O,,
Sentence,Unpad PROPN B-ORG,,
Sentence,ini DET O,,
Sentence,", PUNCT O",,
Sentence,dikenal VERB O,,
Sentence,atas ADP O,,
Sentence,dedikasinya NOUN O,,
Sentence,bagi ADP O,,
Sentence,suku NOUN O,,
Sentence,anak NOUN O,,
Sentence,dalam ADP O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Bahwa SCONJ O,,
Sentence,tidak PART O,,
Sentence,ada VERB O,,
Sentence,landasan NOUN O,,
Sentence,hukumnya NOUN O,,
Sentence,", PUNCT O",,
Sentence,iya NOUN O,,
Sentence,. PUNCT O,,
Sentence,Tapi SCONJ O,,
Sentence,imbauan NOUN O,,
Sentence,ini DET O,,
Sentence,bukan PART O,,
Sentence,soal NOUN O,,
Sentence,hukum NOUN O,,
Sentence,", PUNCT O",,
Sentence,melainkan ADP O,,
Sentence,moral NOUN O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Ganjar PROPN B-PER,,
Sentence,saat SCONJ O,,
Sentence,dihubungi VERB O,,
Sentence,Tempo PROPN B-ORG,,
Sentence,", PUNCT O",,
Sentence,Sabtu PROPN O,,
Sentence,(19/12) PUNCT O,,
Sentence,malam NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Menurut ADP O,,
Sentence,Anas NOUN B-PER,,
Sentence,", PUNCT O",,
Sentence,konsentrasi NOUN O,,
Sentence,SBY PROPN B-PER,,
Sentence,kini ADV O,,
Sentence,adalah AUX O,,
Sentence,bekerja VERB O,,
Sentence,yang PRON O,,
Sentence,terbaik ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Foto PROPN O,,
Sentence,ketiga NUM O,,
Sentence,", PUNCT O",,
Sentence,suasana NOUN O,,
Sentence,upacara NOUN O,,
Sentence,dan CCONJ O,,
Sentence,para DET O,,
Sentence,pemuda NOUN O,,
Sentence,yang PRON O,,
Sentence,menyaksikan VERB O,,
Sentence,pengibaran NOUN O,,
Sentence,bendera NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,BPH NOUN B-ORG,,
Sentence,Migas PROPN I-ORG,,
Sentence,mengeluarkan VERB O,,
Sentence,pemotongan NOUN O,,
Sentence,di ADP O,,
Sentence,seluruh DET O,,
Sentence,provinsi NOUN O,,
Sentence,", PUNCT O",,
Sentence,nasional ADJ O,,
Sentence,dikurangi VERB O,,
Sentence,2 NUM O,,
Sentence,juta NUM O,,
Sentence,", PUNCT O",,
Sentence,provinsi PROPN O,,
Sentence,dikurangi VERB O,,
Sentence,berapa DET O,,
Sentence,", PUNCT O",,
Sentence,SPBU PROPN O,,
Sentence,juga ADV O,,
Sentence,harus ADV O,,
Sentence,dikurangin VERB O,,
Sentence,gitu NOUN O,,
Sentence,", PUNCT O",,
Sentence,ngga SCONJ O,,
Sentence,ada VERB O,,
Sentence,yang PRON O,,
Sentence,aneh ADJ O,,
Sentence,", PUNCT O",,
Sentence,katanya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Musababnya NOUN O,,
Sentence,", PUNCT O",,
Sentence,pemilihan NOUN O,,
Sentence,secara ADP O,,
Sentence,langsung ADJ O,,
Sentence,merupakan VERB O,,
Sentence,kehendak ADV O,,
Sentence,rakyat NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Untuk ADP O,,
Sentence,mengembangkan VERB O,,
Sentence,aplikasi NOUN O,,
Sentence,Android PROPN O,,
Sentence,", PUNCT O",,
Sentence,Google PROPN B-ORG,,
Sentence,menyediakan VERB O,,
Sentence,budget NOUN O,,
Sentence,sebesar ADP O,,
Sentence,$10 NUM O,,
Sentence,juta NUM O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,PDIP PROPN B-ORG,,
Sentence,saja ADV O,,
Sentence,enggak VERB O,,
Sentence,calonin NOUN O,,
Sentence,dia PRON O,,
Sentence,", PUNCT O",,
Sentence,siapa PRON O,,
Sentence,yang PRON O,,
Sentence,mau VERB O,,
Sentence,dukung NOUN O,,
Sentence,", PUNCT O",,
Sentence,mau VERB O,,
Sentence,maju VERB O,,
Sentence,jadi VERB O,,
Sentence,calon NOUN O,,
Sentence,independen? PUNCT O,,
Sentence,ya PART O,,
Sentence,enggak ADJ O,,
Sentence,bisa ADV O,,
Sentence,", PUNCT O",,
Sentence,itu DET O,,
Sentence,ada VERB O,,
Sentence,Undang-undang PROPN O,,
Sentence,", PUNCT O",,
Sentence,ini DET O,,
Sentence,kan PART O,,
Sentence,negara NOUN O,,
Sentence,hukum NOUN O,,
Sentence,", PUNCT O",,
Sentence,kalau SCONJ O,,
Sentence,Gubernur PROPN O,,
Sentence,", PUNCT O",,
Sentence,Wali PROPN O,,
Sentence,Kota PROPN O,,
Sentence,", PUNCT O",,
Sentence,Bupati NOUN O,,
Sentence,bisa ADV O,,
Sentence,", PUNCT O",,
Sentence,katanya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pesawat PROPN O,,
Sentence,tempur NOUN O,,
Sentence,pertama NUM O,,
Sentence,Israel PROPN O,,
Sentence,menembakkan VERB O,,
Sentence,roket NOUN O,,
Sentence,tak PART O,,
Sentence,berpeledak VERB O,,
Sentence,ke ADP O,,
Sentence,gedung NOUN O,,
Sentence,tersebut DET O,,
Sentence,", PUNCT O",,
Sentence,satu NUM O,,
Sentence,tanda NOUN O,,
Sentence,kepada ADP O,,
Sentence,warga NOUN O,,
Sentence,untuk ADP O,,
Sentence,keluar ADJ O,,
Sentence,", PUNCT O",,
Sentence,sebelum ADP O,,
Sentence,menyerangnya VERB O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Misalnya NOUN O,,
Sentence,", PUNCT O",,
Sentence,Indonesia PROPN B-ORG,,
Sentence,Corruption PROPN I-ORG,,
Sentence,Watch PROPN I-ORG,,
Sentence,tahun NOUN O,,
Sentence,ini DET O,,
Sentence,menempatkan VERB O,,
Sentence,Jawa PROPN O,,
Sentence,Barat PROPN O,,
Sentence,pada ADP O,,
Sentence,peringkat NOUN O,,
Sentence,kelima PROPN O,,
Sentence,provinsi PROPN O,,
Sentence,terkorup VERB O,,
Sentence,dengan ADP O,,
Sentence,14 NUM O,,
Sentence,kasus NOUN O,,
Sentence,korupsi NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Perusahaan NOUN O,,
Sentence,tersebut DET O,,
Sentence,berencana VERB O,,
Sentence,menggunakan VERB O,,
Sentence,hasil NOUN O,,
Sentence,penjualan NOUN O,,
Sentence,untuk ADP O,,
Sentence,menginvestasikannya VERB O,,
Sentence,dalam ADP O,,
Sentence,peluang NOUN O,,
Sentence,bisnis NOUN O,,
Sentence,yang PRON O,,
Sentence,lebih ADV O,,
Sentence,dekat ADJ O,,
Sentence,dengan ADP O,,
Sentence,arah NOUN O,,
Sentence,fokus NOUN O,,
Sentence,baru ADJ O,,
Sentence,perusahaan NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Maka SCONJ O,,
Sentence,dari ADP O,,
Sentence,itu DET O,,
Sentence,kami PRON O,,
Sentence,menciptakan VERB O,,
Sentence,produk NOUN O,,
Sentence,dari ADP O,,
Sentence,limbah NOUN O,,
Sentence,darah NOUN O,,
Sentence,sapi NOUN O,,
Sentence,yang PRON O,,
Sentence,jumlahnya NOUN O,,
Sentence,tidak PART O,,
Sentence,terbatas VERB O,,
Sentence,karena SCONJ O,,
Sentence,setiap DET O,,
Sentence,hari NOUN O,,
Sentence,pasti ADJ O,,
Sentence,akan ADV O,,
Sentence,ada VERB O,,
Sentence,limbah NOUN O,,
Sentence,darah NOUN O,,
Sentence,sapi NOUN O,,
Sentence,di ADP O,,
Sentence,RPH PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,sehingga SCONJ O,,
Sentence,kita PRON O,,
Sentence,tidak PART O,,
Sentence,perlu ADV O,,
Sentence,tergantung VERB O,,
Sentence,dengan ADP O,,
Sentence,produk-produk NOUN O,,
Sentence,luka NOUN O,,
Sentence,bakar NOUN O,,
Sentence,dari ADP O,,
Sentence,luar NOUN O,,
Sentence,", PUNCT O",,
Sentence,ungkap NOUN O,,
Sentence,Rahmad PROPN B-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Saya PRON O,,
Sentence,kini ADV O,,
Sentence,perkiraan NOUN O,,
Sentence,ini DET O,,
Sentence,cukup ADV O,,
Sentence,realistis ADJ O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Asisten PROPN O,,
Sentence,Direktur PROPN O,,
Sentence,Jenderal PROPN O,,
Sentence,WHO PROPN B-ORG,,
Sentence,", PUNCT O",,
Sentence,Marie-Paulie PROPN B-PER,,
Sentence,Kieny PROPN I-PER,,
Sentence,kepada ADP O,,
Sentence,AFP PROPN B-ORG,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pemilu PROPN O,,
Sentence,2014 NUM O,,
Sentence,adalah AUX O,,
Sentence,pemilu NOUN O,,
Sentence,terakhir ADJ O,,
Sentence,menuju ADP O,,
Sentence,sistem NOUN O,,
Sentence,presidensial NOUN O,,
Sentence,yang PRON O,,
Sentence,sesungguhnya ADJ O,,
Sentence,. PUNCT O,,
Sentence,Pemilu PROPN O,,
Sentence,yang PRON O,,
Sentence,ke NUM O,,
Sentence,empat NUM O,,
Sentence,dalam ADP O,,
Sentence,rangka NOUN O,,
Sentence,konsolidasi NOUN O,,
Sentence,demokrasi NOUN O,,
Sentence,dan CCONJ O,,
Sentence,menghapuskan VERB O,,
Sentence,adanya PRON O,,
Sentence,anomali-anomali NOUN O,,
Sentence,", PUNCT O",,
Sentence,seperti ADP O,,
Sentence,Sekretariat PROPN O,,
Sentence,Gabungan PROPN O,,
Sentence,dan CCONJ O,,
Sentence,lain ADJ O,,
Sentence,sebagainya NOUN O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Sekertaris PROPN O,,
Sentence,tim NOUN O,,
Sentence,Bidang PROPN O,,
Sentence,Politik PROPN O,,
Sentence,DPP PROPN O,,
Sentence,Partai PROPN B-ORG,,
Sentence,Golkar PROPN I-ORG,,
Sentence,", PUNCT O",,
Sentence,Agun PROPN B-PER,,
Sentence,Gunanjar PROPN I-PER,,
Sentence,Sudarsa PROPN I-PER,,
Sentence,di ADP O,,
Sentence,DPR PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,Kamis PROPN O,,
Sentence,(16/06/2011) PUNCT O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Gesekan PROPN O,,
Sentence,Kecil PROPN O,,
Sentence,Situasi PROPN O,,
Sentence,di ADP O,,
Sentence,depan NOUN O,,
Sentence,patung NOUN O,,
Sentence,kuda NOUN O,,
Sentence,yang PRON O,,
Sentence,sempat ADV O,,
Sentence,tegang VERB O,,
Sentence,dan CCONJ O,,
Sentence,memaksa VERB O,,
Sentence,aparat NOUN O,,
Sentence,kepolisian NOUN O,,
Sentence,menembakkan VERB O,,
Sentence,gas NOUN O,,
Sentence,air NOUN O,,
Sentence,mata NOUN O,,
Sentence,dan CCONJ O,,
Sentence,meriam NOUN O,,
Sentence,air NOUN O,,
Sentence,disebut VERB O,,
Sentence,sebagai ADP O,,
Sentence,gesekan NOUN O,,
Sentence,kecil ADJ O,,
Sentence,karena SCONJ O,,
Sentence,secara ADP O,,
Sentence,garis NOUN O,,
Sentence,besar ADJ O,,
Sentence,", PUNCT O",,
Sentence,kondisi NOUN O,,
Sentence,di ADP O,,
Sentence,Indonesia PROPN B-LOC,,
Sentence,masih ADV O,,
Sentence,tergolong VERB O,,
Sentence,kondusif ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Jangan PART O,,
Sentence,jadi VERB O,,
Sentence,korban NOUN O,,
Sentence,pencitraan NOUN O,,
Sentence,", PUNCT O",,
Sentence,aduh NOUN O,,
Sentence,", PUNCT O",,
Sentence,masih ADV O,,
Sentence,saja ADV O,,
Sentence,jagokan VERB O,,
Sentence,dia PRON O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Ruhut PROPN B-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sebanyak ADP O,,
Sentence,24 NUM O,,
Sentence,persen NOUN O,,
Sentence,manajer NOUN O,,
Sentence,mengatakan VERB O,,
Sentence,mereka PRON O,,
Sentence,menemukan VERB O,,
Sentence,konten NOUN O,,
Sentence,yang PRON O,,
Sentence,bisa ADV O,,
Sentence,memperkuat VERB O,,
Sentence,keputusan NOUN O,,
Sentence,mereka PRON O,,
Sentence,untuk ADP O,,
Sentence,merekrut VERB O,,
Sentence,calon NOUN O,,
Sentence,tersebut DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pengacara PROPN O,,
Sentence,Petersen PROPN B-PER,,
Sentence,mengatakan VERB O,,
Sentence,kepada ADP O,,
Sentence,pengadilan NOUN O,,
Sentence,", PUNCT O",,
Sentence,kliennya NOUN O,,
Sentence,itu DET O,,
Sentence,tidak PART O,,
Sentence,bermaksud VERB O,,
Sentence,menakut-nakuti VERB O,,
Sentence,para DET O,,
Sentence,wanita NOUN O,,
Sentence,itu DET O,,
Sentence,karena SCONJ O,,
Sentence,ia PRON O,,
Sentence,tidak PART O,,
Sentence,berniat VERB O,,
Sentence,mencari VERB O,,
Sentence,tahu VERB O,,
Sentence,tentang ADP O,,
Sentence,mereka PRON O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Bernard PROPN B-PER,,
Sentence,menjelaskan VERB O,,
Sentence,", PUNCT O",,
Sentence,bahwa SCONJ O,,
Sentence,survei NOUN O,,
Sentence,ini DET O,,
Sentence,murni ADJ O,,
Sentence,adalah AUX O,,
Sentence,persepsi NOUN O,,
Sentence,masyarakat NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Gambar NOUN O,,
Sentence,ini DET O,,
Sentence,bisa ADV O,,
Sentence,memberikan VERB O,,
Sentence,bukti NOUN O,,
Sentence,dan CCONJ O,,
Sentence,memverifikasi VERB O,,
Sentence,hal NOUN O,,
Sentence,itu DET O,,
Sentence,", PUNCT O",,
Sentence,ujar NOUN O,,
Sentence,dia PRON O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Radio PROPN O,,
Sentence,berbahasa VERB O,,
Sentence,Indonesia PROPN O,,
Sentence,berhasil VERB O,,
Sentence,diluncurkan VERB O,,
Sentence,di ADP O,,
Sentence,Gaza PROPN B-LOC,,
Sentence,dan CCONJ O,,
Sentence,disiarkan VERB O,,
Sentence,langsung ADV O,,
Sentence,ke ADP O,,
Sentence,Indonesia PROPN B-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Kunjungan PROPN O,,
Sentence,Solana PROPN B-PER,,
Sentence,menyusul VERB O,,
Sentence,kunjungan NOUN O,,
Sentence,seorang DET O,,
Sentence,pejabat NOUN O,,
Sentence,senior ADJ O,,
Sentence,", PUNCT O",,
Sentence,pejabat NOUN O,,
Sentence,tingkat NOUN O,,
Sentence,tertinggi ADJ O,,
Sentence,dari ADP O,,
Sentence,Washington PROPN B-LOC,,
Sentence,ke ADP O,,
Sentence,Damaskus PROPN B-LOC,,
Sentence,dua NUM O,,
Sentence,tahun NOUN O,,
Sentence,lalu ADJ O,,
Sentence,yang PRON O,,
Sentence,melakukan VERB O,,
Sentence,pembicaraan NOUN O,,
Sentence,terbatas ADJ O,,
Sentence,mengenai ADP O,,
Sentence,krisis NOUN O,,
Sentence,pengungsi NOUN O,,
Sentence,Irak PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Media PROPN O,,
Sentence,massa NOUN O,,
Sentence,pro NOUN O,,
Sentence,pemerintah NOUN O,,
Sentence,Suriah PROPN O,,
Sentence,pada ADP O,,
Sentence,Selasa PROPN O,,
Sentence,mengatakan VERB O,,
Sentence,sikap NOUN O,,
Sentence,penting ADJ O,,
Sentence,Suriah PROPN O,,
Sentence,di ADP O,,
Sentence,kawasan NOUN O,,
Sentence,ini DET O,,
Sentence,", PUNCT O",,
Sentence,yang PRON O,,
Sentence,menegaskan VERB O,,
Sentence,penolakannya NOUN O,,
Sentence,untuk ADP O,,
Sentence,terus ADV O,,
Sentence,menerus VERB O,,
Sentence,di ADP O,,
Sentence,bawah NOUN O,,
Sentence,tekanan NOUN O,,
Sentence,internasional ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,London PROPN B-LOC,,
Sentence,menjadi VERB O,,
Sentence,kota NOUN O,,
Sentence,paling ADV O,,
Sentence,mahal ADJ O,,
Sentence,dari ADP O,,
Sentence,12 NUM O,,
Sentence,kota NOUN O,,
Sentence,yang PRON O,,
Sentence,diriset VERB O,,
Sentence,", PUNCT O",,
Sentence,meski SCONJ O,,
Sentence,ongkos NOUN O,,
Sentence,wisata NOUN O,,
Sentence,budaya NOUN O,,
Sentence,di ADP O,,
Sentence,kota NOUN O,,
Sentence,itu DET O,,
Sentence,turun VERB O,,
Sentence,21% SYM O,,
Sentence,sejak ADP O,,
Sentence,2009 NUM O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Namun SCONJ O,,
Sentence,", PUNCT O",,
Sentence,terkait VERB O,,
Sentence,persoalan NOUN O,,
Sentence,waktu NOUN O,,
Sentence,", PUNCT O",,
Sentence,Made PROPN B-PER,,
Sentence,mengaku VERB O,,
Sentence,belum ADV O,,
Sentence,menemukan VERB O,,
Sentence,waktu NOUN O,,
Sentence,yang PRON O,,
Sentence,tepat ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Dalam ADP O,,
Sentence,usia NOUN O,,
Sentence,60-an NOUN O,,
Sentence,tahun NOUN O,,
Sentence,sekarang NOUN O,,
Sentence,ini DET O,,
Sentence,", PUNCT O",,
Sentence,Perlman PROPN B-PER,,
Sentence,masih ADV O,,
Sentence,menuruni VERB O,,
Sentence,tebing NOUN O,,
Sentence,", PUNCT O",,
Sentence,berusaha VERB O,,
Sentence,menyelamatkan VERB O,,
Sentence,tanaman NOUN O,,
Sentence,langka NOUN O,,
Sentence,yang PRON O,,
Sentence,mampu ADV O,,
Sentence,bertahan VERB O,,
Sentence,di ADP O,,
Sentence,tempat-tempat NOUN O,,
Sentence,dimana ADP O,,
Sentence,kambing NOUN O,,
Sentence,dan CCONJ O,,
Sentence,babi NOUN O,,
Sentence,yang PRON O,,
Sentence,lapar ADJ O,,
Sentence,tidak PART O,,
Sentence,bisa ADV O,,
Sentence,menjangkau PRON O,,
Sentence,mereka PRON O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Namun SCONJ O,,
Sentence,PDI PROPN B-ORG,,
Sentence,Perjuangan PROPN I-ORG,,
Sentence,belum ADV O,,
Sentence,memutuskan VERB O,,
Sentence,siapa PRON O,,
Sentence,yang PRON O,,
Sentence,akan ADV O,,
Sentence,disorongkan VERB O,,
Sentence,sebagai ADP O,,
Sentence,calon NOUN O,,
Sentence,presiden NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Anas PROPN B-PER,,
Sentence,menyatakan VERB O,,
Sentence,SBY PROPN B-PER,,
Sentence,adalah AUX O,,
Sentence,presiden NOUN O,,
Sentence,yang PRON O,,
Sentence,taat ADJ O,,
Sentence,asas ADJ O,,
Sentence,pada ADP O,,
Sentence,ketentuan NOUN O,,
Sentence,konstitusi NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sementara SCONJ O,,
Sentence,itu DET O,,
Sentence,", PUNCT O",,
Sentence,Ketua NOUN O,,
Sentence,Umum ADJ O,,
Sentence,Angkatan NOUN B-ORG,,
Sentence,Muda PROPN I-ORG,,
Sentence,Demokrat PROPN I-ORG,,
Sentence,Boyke PROPN B-PER,,
Sentence,Novrison PROPN I-PER,,
Sentence,yang PRON O,,
Sentence,juga ADV O,,
Sentence,Anggota PROPN O,,
Sentence,Badan PROPN O,,
Sentence,Pengurus PROPN O,,
Sentence,Harian PROPN O,,
Sentence,DPP PROPN O,,
Sentence,Partai PROPN B-ORG,,
Sentence,Demokrat PROPN I-ORG,,
Sentence,menambahkan VERB O,,
Sentence,", PUNCT O",,
Sentence,Partai PROPN B-ORG,,
Sentence,Demokrat PROPN I-ORG,,
Sentence,tidak PART O,,
Sentence,pernah ADV O,,
Sentence,mengajarkan VERB O,,
Sentence,kadernya NOUN O,,
Sentence,menjadi VERB O,,
Sentence,avonturir NOUN O,,
Sentence,politik NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Partai PROPN B-ORG,,
Sentence,Demokrat PROPN I-ORG,,
Sentence,sendiri ADJ O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,dia PRON O,,
Sentence,", PUNCT O",,
Sentence,yakin PROPN O,,
Sentence,Golkar PROPN B-ORG,,
Sentence,akan ADV O,,
Sentence,bersama VERB O,,
Sentence,dengan ADP O,,
Sentence,Demokrat PROPN B-ORG,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Seorang DET O,,
Sentence,pekerja NOUN O,,
Sentence,kesehatan NOUN O,,
Sentence,Inggris PROPN O,,
Sentence,terinfeksi VERB O,,
Sentence,Ebola PROPN O,,
Sentence,di ADP O,,
Sentence,Sierra PROPN B-LOC,,
Sentence,Leone PROPN I-LOC,,
Sentence,diterbangkan VERB O,,
Sentence,ke ADP O,,
Sentence,negaranya NOUN O,,
Sentence,dengan ADP O,,
Sentence,jet NOUN O,,
Sentence,militer ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Tentu NOUN O,,
Sentence,ini DET O,,
Sentence,akan ADV O,,
Sentence,merugikan VERB O,,
Sentence,Golkar PROPN B-ORG,,
Sentence,karena SCONJ O,,
Sentence,Golkar PROPN B-ORG,,
Sentence,akan ADV O,,
Sentence,pecah VERB O,,
Sentence,dan CCONJ O,,
Sentence,konflik NOUN O,,
Sentence,di ADP O,,
Sentence,daerah NOUN O,,
Sentence,dipastikan VERB O,,
Sentence,akan ADV O,,
Sentence,terjadi VERB O,,
Sentence,", PUNCT O",,
Sentence,ujar NOUN O,,
Sentence,Arie PROPN B-PER,,
Sentence,", PUNCT O",,
Sentence,saat SCONJ O,,
Sentence,dihubungi VERB O,,
Sentence,Kompas.com PROPN B-ORG,,
Sentence,", PUNCT O",,
Sentence,Selasa PROPN O,,
Sentence,(2/12/2014) PUNCT O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pakar PROPN O,,
Sentence,Komunikasi PROPN O,,
Sentence,politik PROPN O,,
Sentence,", PUNCT O",,
Sentence,Dr PROPN B-PER,,
Sentence,Lely PROPN I-PER,,
Sentence,Arriane PROPN I-PER,,
Sentence,Napitupulu PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,memaparkan VERB O,,
Sentence,dari ADP O,,
Sentence,penelitian NOUN O,,
Sentence,yang PRON O,,
Sentence,ia PRON O,,
Sentence,lakukan PROPN O,,
Sentence,", PUNCT O",,
Sentence,banyak ADV O,,
Sentence,ditemukan VERB O,,
Sentence,para DET O,,
Sentence,artis NOUN O,,
Sentence,yang PRON O,,
Sentence,menjadi VERB O,,
Sentence,anggota NOUN O,,
Sentence,DPR PROPN B-ORG,,
Sentence,hanya ADV O,,
Sentence,numpang ADV O,,
Sentence,duduk VERB O,,
Sentence,saja ADV O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Hingga ADP O,,
Sentence,kini NOUN O,,
Sentence,", PUNCT O",,
Sentence,Onim PROPN B-PER,,
Sentence,mengatakan VERB O,,
Sentence,", PUNCT O",,
Sentence,Israel PROPN O,,
Sentence,masih ADV O,,
Sentence,membombardir VERB O,,
Sentence,seluruh DET O,,
Sentence,wilayah NOUN O,,
Sentence,Gaza PROPN B-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Ramon PROPN O,,
Sentence,Magsaysay PROPN O,,
Sentence,diberikan VERB O,,
Sentence,untuk ADP O,,
Sentence,individu NOUN O,,
Sentence,atau CCONJ O,,
Sentence,kelompok NOUN O,,
Sentence,yang PRON O,,
Sentence,dianggap VERB O,,
Sentence,memberi VERB O,,
Sentence,perubahan NOUN O,,
Sentence,terhadap ADP O,,
Sentence,komunitas NOUN O,,
Sentence,masyarakat NOUN O,,
Sentence,di ADP O,,
Sentence,sekitarnya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Setelah ADP O,,
Sentence,menyaksikan VERB O,,
Sentence,langsung ADJ O,,
Sentence,limbah NOUN O,,
Sentence,darah NOUN O,,
Sentence,yang PRON O,,
Sentence,dibuang VERB O,,
Sentence,", PUNCT O",,
Sentence,terbersit VERB O,,
Sentence,ide NOUN O,,
Sentence,untuk ADP O,,
Sentence,memanfatkan VERB O,,
Sentence,limbah NOUN O,,
Sentence,darah NOUN O,,
Sentence,tersebut DET O,,
Sentence,sekaligus ADV O,,
Sentence,mengurangi VERB O,,
Sentence,pencemaran NOUN O,,
Sentence,lingkungan NOUN O,,
Sentence,di ADP O,,
Sentence,sekitar ADP O,,
Sentence,RPH PROPN B-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Menanggapi VERB O,,
Sentence,keberatan NOUN O,,
Sentence,tersebut DET O,,
Sentence,", PUNCT O",,
Sentence,Haswandi PROPN B-PER,,
Sentence,menyatakan VERB O,,
Sentence,bahwa SCONJ O,,
Sentence,penggunaan NOUN O,,
Sentence,cadar NOUN O,,
Sentence,berkaitan VERB O,,
Sentence,dengan ADP O,,
Sentence,keyakinan NOUN O,,
Sentence,saksi NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Junk PROPN O,,
Sentence,food PROPN O,,
Sentence,kerap ADV O,,
Sentence,menjadi VERB O,,
Sentence,kambing NOUN O,,
Sentence,hitam ADJ O,,
Sentence,dari ADP O,,
Sentence,peningkatan NOUN O,,
Sentence,prevalensi NOUN O,,
Sentence,obesitas NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Dia PRON O,,
Sentence,merupakan VERB O,,
Sentence,tokoh NOUN O,,
Sentence,penting ADJ O,,
Sentence,Hamas PROPN B-ORG,,
Sentence,yang PRON O,,
Sentence,berkaitan VERB O,,
Sentence,dengan ADP O,,
Sentence,transfer NOUN O,,
Sentence,dana NOUN O,,
Sentence,untuk ADP O,,
Sentence,membangun VERB O,,
Sentence,infrastruktur NOUN O,,
Sentence,teror NOUN O,,
Sentence,di ADP O,,
Sentence,Gaza PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,seperti ADP O,,
Sentence,terowongan NOUN O,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,dia PRON O,,
Sentence,juga ADV O,,
Sentence,merupakan VERB O,,
Sentence,target NOUN O,,
Sentence,kunci NOUN O,,
Sentence,", PUNCT O",,
Sentence,terang VERB O,,
Sentence,juru NOUN O,,
Sentence,bicara NOUN O,,
Sentence,militer ADJ O,,
Sentence,Israel PROPN O,,
Sentence,", PUNCT O",,
Sentence,Mayor PROPN B-PER,,
Sentence,Arye PROPN I-PER,,
Sentence,Shalicar PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,seperti ADP O,,
Sentence,dilansir VERB O,,
Sentence,AFP PROPN B-ORG,,
Sentence,", PUNCT O",,
Sentence,Senin PROPN O,,
Sentence,(25/8/2014) PUNCT O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Penurunan NOUN O,,
